GameID,Date,Hometeam,Awayteam,Homescore,Awayscore
671,2016-01-25,NOP,HOU,111,112
672,2016-01-25,SAC,CHO,128,129
673,2016-01-25,UTA,DET,92,95
674,2016-01-25,WAS,BOS,91,116
675,2016-01-26,BRK,MIA,98,102
676,2016-01-26,IND,LAC,89,91
677,2016-01-26,LAL,DAL,90,92
678,2016-01-26,MIL,ORL,107,100
679,2016-01-26,NYK,OKC,122,128
680,2016-01-26,PHI,PHO,113,103
681,2016-01-26,POR,SAC,112,97
682,2016-01-26,TOR,WAS,106,89
683,2016-01-27,ATL,LAC,83,85
684,2016-01-27,BOS,DEN,111,103
685,2016-01-27,CLE,PHO,115,93
686,2016-01-27,DET,PHI,110,97
687,2016-01-27,GSW,DAL,127,107
688,2016-01-27,MIN,OKC,123,126
689,2016-01-27,SAS,HOU,130,99
690,2016-01-27,UTA,CHO,102,73
691,2016-01-28,IND,ATL,111,92
692,2016-01-28,LAL,CHI,91,114
693,2016-01-28,MEM,MIL,103,83
694,2016-01-28,NOP,SAC,114,105
695,2016-01-28,TOR,NYK,103,93
696,2016-01-28,WAS,DEN,113,117
697,2016-01-29,BOS,ORL,113,94
698,2016-01-29,DAL,BRK,91,79
699,2016-01-29,DET,CLE,106,114
700,2016-01-29,LAC,LAL,105,93
701,2016-01-29,MIL,MIA,103,107
702,2016-01-29,NYK,PHO,102,84
703,2016-01-29,OKC,HOU,116,108
704,2016-01-29,POR,CHO,109,91
705,2016-01-29,UTA,MIN,103,90
706,2016-01-30,CLE,SAS,117,103
707,2016-01-30,HOU,WAS,122,123
708,2016-01-30,IND,DEN,109,105
709,2016-01-30,MEM,SAC,121,117
710,2016-01-30,NOP,BRK,105,103
711,2016-01-30,PHI,GSW,105,108
712,2016-01-30,TOR,DET,111,107
713,2016-01-31,DAL,PHO,91,78
714,2016-01-31,LAC,CHI,120,93
715,2016-01-31,LAL,CHO,82,101
716,2016-01-31,MIA,ATL,105,87
717,2016-01-31,NYK,GSW,95,116
718,2016-01-31,ORL,BOS,119,114
719,2016-01-31,POR,MIN,96,93
720,2016-02-01,ATL,DAL,112,97
721,2016-02-01,BRK,DET,100,105
722,2016-02-01,DEN,TOR,112,93
723,2016-02-01,IND,CLE,106,111
724,2016-02-01,NOP,MEM,95,110
725,2016-02-01,OKC,WAS,114,98
726,2016-02-01,SAC,MIL,111,104
727,2016-02-01,SAS,ORL,107,92
728,2016-02-01,UTA,CHI,105,96
729,2016-02-02,HOU,MIA,115,102
730,2016-02-02,LAL,MIN,119,115
731,2016-02-02,NYK,BOS,89,97
732,2016-02-02,PHO,TOR,97,104
733,2016-02-02,POR,MIL,107,95
734,2016-02-03,BOS,DET,102,95
735,2016-02-03,BRK,IND,100,114
736,2016-02-03,CHO,CLE,106,97
737,2016-02-03,DAL,MIA,90,93
738,2016-02-03,LAC,MIN,102,108
739,2016-02-03,OKC,ORL,117,114
740,2016-02-03,PHI,ATL,86,124
741,2016-02-03,SAC,CHI,102,107
742,2016-02-03,SAS,NOP,110,97
743,2016-02-03,UTA,DEN,85,81
744,2016-02-03,WAS,GSW,121,134
745,2016-02-04,DET,NYK,111,105
746,2016-02-04,NOP,LAL,96,99
747,2016-02-04,PHO,HOU,105,111
748,2016-02-04,POR,TOR,103,110
749,2016-02-05,ATL,IND,102,96
750,2016-02-05,BRK,SAC,128,119
751,2016-02-05,CHO,MIA,95,98
752,2016-02-05,CLE,BOS,103,104
753,2016-02-05,DAL,SAS,90,116
754,2016-02-05,DEN,CHI,115,110
755,2016-02-05,NYK,MEM,85,91
756,2016-02-05,ORL,LAC,93,107
757,2016-02-05,UTA,MIL,84,81
758,2016-02-05,WAS,PHI,106,94
759,2016-02-06,CHO,WAS,108,104
760,2016-02-06,CLE,NOP,99,84
761,2016-02-06,GSW,OKC,116,108
762,2016-02-06,HOU,POR,79,96
763,2016-02-06,IND,DET,112,104
764,2016-02-06,MEM,DAL,110,114
765,2016-02-06,MIN,CHI,112,105
766,2016-02-06,PHI,BRK,103,98
767,2016-02-06,PHO,UTA,89,98
768,2016-02-06,SAS,LAL,106,102
769,2016-02-07,BOS,SAC,128,119
770,2016-02-07,MIA,LAC,93,100
771,2016-02-07,NYK,DEN,96,101
772,2016-02-07,ORL,ATL,96,94
773,2016-02-08,ATL,ORL,110,117
774,2016-02-08,BRK,DEN,105,104
775,2016-02-08,CHO,CHI,108,91
776,2016-02-08,CLE,SAC,120,100
777,2016-02-08,DET,TOR,89,103
778,2016-02-08,IND,LAL,89,87
779,2016-02-08,MEM,POR,106,112
780,2016-02-08,MIN,NOP,102,116
781,2016-02-08,PHI,LAC,92,98
782,2016-02-08,PHO,OKC,106,122
783,2016-02-09,DAL,UTA,119,121
784,2016-02-09,GSW,HOU,123,110
785,2016-02-09,MIA,SAS,101,119
786,2016-02-09,MIL,BOS,112,111
787,2016-02-09,NYK,WAS,108,111
788,2016-02-10,BOS,LAC,139,134
789,2016-02-10,BRK,MEM,90,109
790,2016-02-10,CHI,ATL,90,113
791,2016-02-10,CLE,LAL,120,111
792,2016-02-10,DET,DEN,92,103
793,2016-02-10,IND,CHO,95,117
794,2016-02-10,MIN,TOR,117,112
795,2016-02-10,NOP,UTA,100,96
796,2016-02-10,ORL,SAS,96,98
797,2016-02-10,PHI,SAC,110,114
798,2016-02-10,PHO,GSW,104,112
799,2016-02-10,POR,HOU,116,103
800,2016-02-11,MIL,WAS,99,92
801,2016-02-11,OKC,NOP,121,95
802,2016-02-18,CLE,CHI,106,95
803,2016-02-18,LAC,SAS,105,86
804,2016-02-18,WAS,UTA,103,89
805,2016-02-19,ATL,MIA,111,115
806,2016-02-19,BRK,NYK,109,98
807,2016-02-19,CHI,TOR,116,106
808,2016-02-19,LAL,SAS,113,119
809,2016-02-19,MEM,MIN,109,104
810,2016-02-19,MIL,CHO,95,98
811,2016-02-19,NOP,PHI,121,114
812,2016-02-19,OKC,IND,98,101
813,2016-02-19,ORL,DAL,110,104
814,2016-02-19,PHO,HOU,100,116
815,2016-02-19,POR,GSW,137,105
816,2016-02-19,SAC,DEN,116,110
817,2016-02-19,UTA,BOS,111,93
818,2016-02-19,WAS,DET,98,86
819,2016-02-20,ATL,MIL,109,117
820,2016-02-20,LAC,GSW,112,115
821,2016-02-20,MIA,WAS,114,94
822,2016-02-20,MIN,NYK,95,103
823,2016-02-21,BRK,CHO,96,104
824,2016-02-21,CHI,LAL,126,115
825,2016-02-21,DAL,PHI,129,103
826,2016-02-21,DEN,BOS,101,121
827,2016-02-21,DET,NOP,106,111
828,2016-02-21,OKC,CLE,92,115
829,2016-02-21,ORL,IND,102,105
830,2016-02-21,PHO,SAS,111,118
831,2016-02-21,POR,UTA,115,111
832,2016-02-21,TOR,MEM,98,85
833,2016-02-22,ATL,GSW,92,102
834,2016-02-22,CLE,DET,88,96
835,2016-02-22,LAC,PHO,124,84
836,2016-02-22,MIA,IND,101,93
837,2016-02-22,MIL,LAL,108,101
838,2016-02-22,MIN,BOS,124,122
839,2016-02-22,NYK,TOR,95,122
840,2016-02-23,DEN,SAC,110,114
841,2016-02-23,PHI,ORL,115,124
842,2016-02-23,POR,BRK,112,104
843,2016-02-23,UTA,HOU,117,114
844,2016-02-23,WAS,NOP,109,89
845,2016-02-24,CHI,WAS,109,104
846,2016-02-24,CLE,CHO,114,103
847,2016-02-24,DAL,OKC,103,116
848,2016-02-24,DET,PHI,111,91
849,2016-02-24,IND,NYK,108,105
850,2016-02-24,LAC,DEN,81,87
851,2016-02-24,MEM,LAL,128,119
852,2016-02-24,MIA,GSW,112,118
853,2016-02-24,SAC,SAS,92,108
854,2016-02-24,TOR,MIN,114,105
855,2016-02-25,BOS,MIL,112,107
856,2016-02-25,NOP,OKC,123,119
857,2016-02-25,ORL,GSW,114,130
858,2016-02-25,PHO,BRK,106,116
859,2016-02-25,POR,HOU,105,119
860,2016-02-25,UTA,SAS,78,96
861,2016-02-26,ATL,CHI,103,88
862,2016-02-26,DAL,DEN,122,116
863,2016-02-26,IND,CHO,95,96
864,2016-02-26,LAL,MEM,95,112
865,2016-02-26,NYK,ORL,108,95
866,2016-02-26,PHI,WAS,94,103
867,2016-02-26,SAC,LAC,107,117
868,2016-02-26,TOR,CLE,99,97
869,2016-02-27,BOS,MIA,101,89
870,2016-02-27,CHI,POR,95,103
871,2016-02-27,HOU,SAS,94,104
872,2016-02-27,MIL,DET,91,102
873,2016-02-27,NOP,MIN,110,112
874,2016-02-27,OKC,GSW,118,121
875,2016-02-27,PHO,MEM,111,106
876,2016-02-27,UTA,BRK,96,98
877,2016-02-28,ATL,CHO,87,76
878,2016-02-28,DAL,MIN,128,101
879,2016-02-28,DET,TOR,114,101
880,2016-02-28,IND,POR,102,111
881,2016-02-28,NYK,MIA,81,98
882,2016-02-28,ORL,PHI,130,116
883,2016-02-28,WAS,CLE,113,99
884,2016-02-29,BOS,UTA,100,95
885,2016-02-29,CLE,IND,100,96
886,2016-02-29,DEN,MEM,96,103
887,2016-02-29,LAC,BRK,105,95
888,2016-02-29,MIL,HOU,128,121
889,2016-02-29,SAC,OKC,116,131
890,2016-02-29,WAS,PHI,116,108
891,2016-03-01,CHO,PHO,126,92
892,2016-03-01,DAL,ORL,121,108
893,2016-03-01,GSW,ATL,109,105
894,2016-03-01,LAL,BRK,107,101
895,2016-03-01,MIA,CHI,129,111
896,2016-03-01,NYK,POR,85,104
897,2016-03-02,BOS,POR,116,93
898,2016-03-02,DEN,LAL,117,107
899,2016-03-02,HOU,NOP,100,95
900,2016-03-02,LAC,OKC,103,98
901,2016-03-02,MEM,SAC,104,98
902,2016-03-02,MIL,IND,99,104
903,2016-03-02,MIN,WAS,98,104
904,2016-03-02,ORL,CHI,102,89
905,2016-03-02,PHI,CHO,99,119
906,2016-03-02,SAS,DET,97,81
907,2016-03-02,TOR,UTA,104,94
908,2016-03-03,DAL,SAC,101,104
909,2016-03-03,GSW,OKC,121,106
910,2016-03-03,MIA,PHO,108,92
911,2016-03-03,NOP,SAS,86,94
912,2016-03-04,BOS,NYK,105,104
913,2016-03-04,CHO,IND,108,101
914,2016-03-04,CLE,WAS,108,83
915,2016-03-04,DEN,BRK,120,121
916,2016-03-04,LAL,ATL,77,106
917,2016-03-04,MEM,UTA,94,88
918,2016-03-04,MIL,MIN,116,101
919,2016-03-04,ORL,PHO,84,102
920,2016-03-04,PHI,MIA,102,112
921,2016-03-04,TOR,POR,117,115
922,2016-03-05,CHI,HOU,108,100
923,2016-03-05,CLE,BOS,120,103
924,2016-03-05,LAC,ATL,97,107
925,2016-03-05,MIN,BRK,132,118
926,2016-03-05,NOP,UTA,94,106
927,2016-03-05,NYK,DET,102,89
928,2016-03-05,SAS,SAC,104,94
929,2016-03-05,WAS,IND,99,100
930,2016-03-06,DEN,DAL,116,114
931,2016-03-06,DET,POR,123,103
932,2016-03-06,LAL,GSW,112,95
933,2016-03-06,MEM,PHO,100,109
934,2016-03-06,MIA,PHI,103,98
935,2016-03-06,MIL,OKC,96,104
936,2016-03-06,TOR,HOU,107,113
937,2016-03-07,CHI,MIL,100,90
938,2016-03-07,CHO,MIN,108,103
939,2016-03-07,CLE,MEM,103,106
940,2016-03-07,DAL,LAC,90,109
941,2016-03-07,GSW,ORL,119,113
942,2016-03-07,IND,SAS,99,91
943,2016-03-07,NOP,SAC,115,112
944,2016-03-08,DEN,NYK,110,94
945,2016-03-08,LAL,ORL,107,98
946,2016-03-08,MIN,SAS,91,116
947,2016-03-08,POR,WAS,116,109
948,2016-03-08,TOR,BRK,104,99
949,2016-03-08,UTA,ATL,84,91
950,2016-03-09,BOS,MEM,116,96
951,2016-03-09,CHO,NOP,122,113
952,2016-03-09,DAL,DET,96,102
953,2016-03-09,GSW,UTA,115,94
954,2016-03-09,MIL,MIA,114,108
955,2016-03-09,OKC,LAC,120,108
956,2016-03-09,PHI,HOU,104,118
957,2016-03-09,PHO,NYK,97,128
958,2016-03-09,SAC,CLE,111,120
959,2016-03-10,DEN,PHO,116,98
960,2016-03-10,LAL,CLE,108,120
961,2016-03-10,SAS,CHI,109,101
962,2016-03-10,TOR,ATL,104,96
963,2016-03-11,BOS,HOU,98,102
964,2016-03-11,CHI,MIA,96,118
965,2016-03-11,CHO,DET,118,103
966,2016-03-11,GSW,POR,128,112
967,2016-03-11,LAC,NYK,101,94
968,2016-03-11,MEM,NOP,121,114
969,2016-03-11,OKC,MIN,96,99
970,2016-03-11,PHI,BRK,95,89
971,2016-03-11,SAC,ORL,100,107
972,2016-03-11,UTA,WAS,114,93
973,2016-03-12,ATL,MEM,95,83
974,2016-03-12,CHO,HOU,125,109
975,2016-03-12,DAL,IND,105,112
976,2016-03-12,DEN,WAS,116,100
977,2016-03-12,GSW,PHO,123,116
978,2016-03-12,MIL,NOP,103,92
979,2016-03-12,PHI,DET,111,125
980,2016-03-12,POR,ORL,121,84
981,2016-03-12,SAS,OKC,93,85
982,2016-03-12,TOR,MIA,112,104
983,2016-03-13,ATL,IND,104,75
984,2016-03-13,BRK,MIL,100,109
985,2016-03-13,LAC,CLE,90,114
986,2016-03-13,LAL,NYK,87,90
987,2016-03-13,SAC,UTA,99,108
988,2016-03-14,CHO,DAL,96,107
989,2016-03-14,GSW,NOP,125,107
990,2016-03-14,HOU,MEM,130,81
991,2016-03-14,MIA,DEN,124,119
992,2016-03-14,OKC,POR,128,94
993,2016-03-14,PHO,MIN,107,104
994,2016-03-14,TOR,CHI,107,109
995,2016-03-14,UTA,CLE,94,85
996,2016-03-14,WAS,DET,124,81
997,2016-03-15,BRK,PHI,131,114
998,2016-03-15,IND,BOS,103,98
999,2016-03-15,LAL,SAC,98,106
1000,2016-03-15,MIL,TOR,89,107
1001,2016-03-15,ORL,DEN,116,110
1002,2016-03-15,SAS,LAC,108,87
1003,2016-03-16,BOS,OKC,109,130
1004,2016-03-16,CHO,ORL,107,99
1005,2016-03-16,CLE,DAL,99,98
1006,2016-03-16,DET,ATL,114,118
1007,2016-03-16,GSW,NYK,121,85
1008,2016-03-16,HOU,LAC,106,122
1009,2016-03-16,MEM,MIN,108,114
1010,2016-03-16,SAC,NOP,108,123
1011,2016-03-16,WAS,CHI,117,96
1012,2016-03-17,ATL,DEN,116,98
1013,2016-03-17,CHI,BRK,118,102
1014,2016-03-17,IND,TOR,94,101
1015,2016-03-17,MIA,CHO,106,109
1016,2016-03-17,MIL,MEM,96,86
1017,2016-03-17,PHI,WAS,94,99
1018,2016-03-17,SAS,POR,118,110
1019,2016-03-17,UTA,PHO,103,69
1020,2016-03-18,DAL,GSW,112,130
1021,2016-03-18,DET,SAC,115,108
1022,2016-03-18,HOU,MIN,116,111
1023,2016-03-18,LAL,PHO,90,95
1024,2016-03-18,NOP,POR,112,117
1025,2016-03-18,ORL,CLE,103,109
1026,2016-03-18,PHI,OKC,97,111
1027,2016-03-18,TOR,BOS,105,91
1028,2016-03-19,ATL,HOU,109,97
1029,2016-03-19,CHI,UTA,92,85
1030,2016-03-19,CHO,DEN,93,101
1031,2016-03-19,DET,BRK,115,103
1032,2016-03-19,IND,OKC,111,115
1033,2016-03-19,MEM,LAC,113,102
1034,2016-03-19,MIA,CLE,122,101
1035,2016-03-19,SAS,GSW,87,79
1036,2016-03-19,WAS,NYK,99,89
1037,2016-03-20,DAL,POR,132,120
1038,2016-03-20,MIL,UTA,85,94
1039,2016-03-20,NOP,LAC,109,105
1040,2016-03-20,NYK,SAC,80,88
1041,2016-03-20,PHI,BOS,105,120
1042,2016-03-20,TOR,ORL,105,100
1043,2016-03-21,ATL,WAS,102,117
1044,2016-03-21,BOS,ORL,107,96
1045,2016-03-21,CHI,SAC,109,102
1046,2016-03-21,CHO,SAS,91,88
1047,2016-03-21,CLE,DEN,124,91
1048,2016-03-21,DET,MIL,92,91
1049,2016-03-21,IND,PHI,91,75
1050,2016-03-21,MIN,GSW,104,109
1051,2016-03-21,PHO,MEM,97,103
1052,2016-03-22,BRK,CHO,100,105
1053,2016-03-22,LAL,MEM,107,100
1054,2016-03-22,NOP,MIA,99,113
1055,2016-03-22,OKC,HOU,111,107
1056,2016-03-23,BOS,TOR,91,79
1057,2016-03-23,CHI,NYK,107,115
1058,2016-03-23,CLE,MIL,113,104
1059,2016-03-23,DEN,PHI,104,103
1060,2016-03-23,DET,ORL,118,102
1061,2016-03-23,GSW,LAC,114,98
1062,2016-03-23,HOU,UTA,87,89
1063,2016-03-23,MIN,SAC,113,104
1064,2016-03-23,PHO,LAL,119,107
1065,2016-03-23,POR,DAL,109,103
1066,2016-03-23,SAS,MIA,112,88
1067,2016-03-23,WAS,ATL,101,122
1068,2016-03-24,BRK,CLE,104,95
1069,2016-03-24,IND,NOP,92,84
1070,2016-03-24,LAC,POR,96,94
1071,2016-03-24,NYK,CHI,106,94
1072,2016-03-24,OKC,UTA,113,91
1073,2016-03-25,ATL,MIL,101,90
1074,2016-03-25,DET,CHO,112,105
1075,2016-03-25,GSW,DAL,128,120
1076,2016-03-25,HOU,TOR,112,109
1077,2016-03-25,LAL,DEN,105,116
1078,2016-03-25,MIA,ORL,108,97
1079,2016-03-25,SAC,PHO,116,94
1080,2016-03-25,SAS,MEM,110,104
1081,2016-03-25,WAS,MIN,129,132
1082,2016-03-26,BRK,IND,120,110
1083,2016-03-26,DET,ATL,95,112
1084,2016-03-26,MIL,CHO,91,115
1085,2016-03-26,MIN,UTA,84,93
1086,2016-03-26,NOP,TOR,91,115
1087,2016-03-26,NYK,CLE,93,107
1088,2016-03-26,OKC,SAS,111,92
1089,2016-03-26,ORL,CHI,111,89
1090,2016-03-26,PHO,BOS,99,102
1091,2016-03-26,POR,PHI,108,105
1092,2016-03-27,GSW,PHI,117,105
1093,2016-03-27,IND,HOU,104,101
1094,2016-03-27,LAC,DEN,105,90
1095,2016-03-27,LAL,WAS,88,101
1096,2016-03-27,SAC,DAL,133,111
1097,2016-03-28,CHI,ATL,100,102
1098,2016-03-28,DEN,DAL,88,97
1099,2016-03-28,LAC,BOS,114,90
1100,2016-03-28,MEM,SAS,87,101
1101,2016-03-28,MIA,BRK,110,99
1102,2016-03-28,MIN,PHO,121,116
1103,2016-03-28,NOP,NYK,99,91
1104,2016-03-28,POR,SAC,105,93
1105,2016-03-28,TOR,OKC,100,119
1106,2016-03-28,UTA,LAL,123,75
1107,2016-03-29,CLE,HOU,100,106
1108,2016-03-29,DET,OKC,88,82
1109,2016-03-29,GSW,WAS,102,94
1110,2016-03-29,IND,CHI,96,98
1111,2016-03-29,ORL,BRK,139,105
1112,2016-03-29,PHI,CHO,85,100
1113,2016-03-30,DAL,NYK,91,89
1114,2016-03-30,LAL,MIA,102,100
1115,2016-03-30,MEM,DEN,105,109
1116,2016-03-30,MIL,PHO,105,94
1117,2016-03-30,MIN,LAC,79,99
1118,2016-03-30,SAC,WAS,120,111
1119,2016-03-30,SAS,NOP,100,92
1120,2016-03-30,TOR,ATL,105,97
1121,2016-03-30,UTA,GSW,96,103
1122,2016-03-31,CLE,BRK,107,87
1123,2016-03-31,HOU,CHI,100,103
1124,2016-03-31,IND,ORL,94,114
1125,2016-03-31,NOP,DEN,101,95
1126,2016-03-31,OKC,LAC,119,117
1127,2016-03-31,POR,BOS,116,109
1128,2016-04-01,ATL,CLE,108,110
1129,2016-04-01,CHO,PHI,100,91
1130,2016-04-01,DET,DAL,89,98
1131,2016-04-01,GSW,BOS,106,109
1132,2016-04-01,MEM,TOR,95,99
1133,2016-04-01,MIL,ORL,113,110
1134,2016-04-01,NYK,BRK,105,91
1135,2016-04-01,PHO,WAS,99,106
1136,2016-04-01,SAC,MIA,106,112
1137,2016-04-01,UTA,MIN,98,85
1138,2016-04-02,CHI,DET,90,94
1139,2016-04-02,DEN,SAC,106,115
1140,2016-04-02,PHI,IND,102,115
1141,2016-04-02,POR,MIA,110,93
1142,2016-04-02,SAS,TOR,102,95
1143,2016-04-03,BRK,NOP,87,106
1144,2016-04-03,CLE,CHO,112,103
1145,2016-04-03,GSW,POR,136,111
1146,2016-04-03,HOU,OKC,118,110
1147,2016-04-03,LAC,WAS,114,109
1148,2016-04-03,LAL,BOS,100,107
1149,2016-04-03,MIL,CHI,98,102
1150,2016-04-03,MIN,DAL,78,88
1151,2016-04-03,NYK,IND,87,92
1152,2016-04-03,ORL,MEM,119,107
1153,2016-04-03,PHO,UTA,86,101
1154,2016-04-05,ATL,PHO,103,90
1155,2016-04-05,DEN,OKC,102,124
1156,2016-04-05,GSW,MIN,117,124
1157,2016-04-05,LAC,LAL,103,81
1158,2016-04-05,MEM,CHI,108,92
1159,2016-04-05,MIA,DET,107,89
1160,2016-04-05,MIL,CLE,80,109
1161,2016-04-05,PHI,NOP,107,93
1162,2016-04-05,SAC,POR,107,115
1163,2016-04-05,TOR,CHO,96,90
1164,2016-04-05,UTA,SAS,86,88
1165,2016-04-06,BOS,NOP,104,97
1166,2016-04-06,DAL,HOU,88,86
1167,2016-04-06,IND,CLE,123,109
1168,2016-04-06,LAL,LAC,81,91
1169,2016-04-06,NYK,CHO,97,111
1170,2016-04-06,ORL,DET,104,108
1171,2016-04-06,POR,OKC,120,115
1172,2016-04-06,WAS,BRK,121,103
1173,2016-04-07,ATL,TOR,95,87
1174,2016-04-07,GSW,SAS,112,101
1175,2016-04-07,HOU,PHO,115,124
1176,2016-04-07,MIA,CHI,106,98
1177,2016-04-07,SAC,MIN,97,105
1178,2016-04-08,BOS,MIL,124,109
1179,2016-04-08,CHO,BRK,113,99
1180,2016-04-08,DAL,MEM,103,93
1181,2016-04-08,DEN,SAS,102,98
1182,2016-04-08,DET,WAS,112,99
1183,2016-04-08,NOP,LAL,110,102
1184,2016-04-08,ORL,MIA,112,109
1185,2016-04-08,PHI,NYK,102,109
1186,2016-04-08,TOR,IND,111,98
1187,2016-04-08,UTA,LAC,99,102
1188,2016-04-09,ATL,BOS,118,107
1189,2016-04-09,CHI,CLE,105,102
1190,2016-04-09,MEM,GSW,99,100
1191,2016-04-09,NOP,PHO,100,121
1192,2016-04-09,POR,MIN,105,106
1193,2016-04-09,SAC,OKC,114,112
1194,2016-04-10,DEN,UTA,84,100
1195,2016-04-10,HOU,LAL,130,110
1196,2016-04-10,IND,BRK,129,105
1197,2016-04-10,LAC,DAL,98,91
1198,2016-04-10,MIA,ORL,118,96
1199,2016-04-10,NYK,TOR,89,93
1200,2016-04-10,PHI,MIL,108,109
1201,2016-04-10,SAS,GSW,86,92
1202,2016-04-10,WAS,CHO,113,98
1203,2016-04-11,BOS,CHO,100,114
1204,2016-04-11,BRK,WAS,111,120
1205,2016-04-11,CLE,ATL,109,94
1206,2016-04-11,MIN,HOU,105,129
1207,2016-04-11,NOP,CHI,116,121
1208,2016-04-11,OKC,LAL,112,79
1209,2016-04-11,ORL,MIL,107,98
1210,2016-04-11,PHO,SAC,101,105
1211,2016-04-11,UTA,DAL,92,101
1212,2016-04-12,DET,MIA,93,99
1213,2016-04-12,IND,NYK,102,90
1214,2016-04-12,LAC,MEM,110,84
1215,2016-04-12,SAS,OKC,102,98
1216,2016-04-12,TOR,PHI,122,98
1217,2016-04-13,BOS,MIA,98,88
1218,2016-04-13,BRK,TOR,96,103
1219,2016-04-13,CHI,PHI,115,105
1220,2016-04-13,CHO,ORL,117,103
1221,2016-04-13,CLE,DET,110,112
1222,2016-04-13,DAL,SAS,91,96
1223,2016-04-13,GSW,MEM,125,104
1224,2016-04-13,HOU,SAC,116,81
1225,2016-04-13,LAL,UTA,101,96
1226,2016-04-13,MIL,IND,92,97
1227,2016-04-13,MIN,NOP,144,109
1228,2016-04-13,PHO,LAC,114,105
1229,2016-04-13,POR,DEN,107,99
1230,2016-04-13,WAS,ATL,109,98
