GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
1114,2015-04-01,LAL,NOP,92,113,21,21,Brian Forte,Bill Spooner,James Williams
1115,2015-04-01,MIL,CHI,95,91,18,37,Mark Ayotte,Bill Kennedy,Scott Twardoski
1116,2015-04-01,MIN,TOR,99,113,19,23,Marat Kogut,Eric Lewis,Ed Malloy
1117,2015-04-01,NYK,BRK,98,100,15,12,Violet Palmer,Bennett Salvatore,Kevin Scott
1118,2015-04-01,OKC,DAL,131,135,33,24,Joe Crawford,Leroy Richardson,Josh Tiven
1119,2015-04-01,ORL,SAS,91,103,9,23,Tony Brown,Ron Garretson,Lauren Holtkamp
1120,2015-04-01,POR,LAC,122,126,25,24,Tony Brothers,Tre Maddox,Sean Wright
1121,2015-04-01,UTA,DEN,98,84,24,12,Bennie Adams,Karl Lane,Jason Phillips
1122,2015-04-01,WAS,PHI,106,93,22,17,Brent Barnaky,James Capers,J.T. Orr
1123,2015-04-02,CLE,MIA,114,88,25,21,Sean Corbin,Tom Washington,Leon Wood
1124,2015-04-02,DAL,HOU,101,108,27,40,Monty McCutchen,Derek Richardson,Michael Smith
1125,2015-04-02,GSW,PHO,107,106,17,26,Marc Davis,Kane Fitzgerald,James Williams
1126,2015-04-03,BOS,MIL,101,110,16,18,Lauren Holtkamp,David Jones,Mark Lindsay
1127,2015-04-03,BRK,TOR,114,109,23,23,Scott Foster,David Guthrie,Eli Roe
1128,2015-04-03,CHI,DET,88,82,21,15,Steve Anderson,Joe Crawford,Eric Lewis
1129,2015-04-03,IND,CHO,93,74,18,20,Brent Barnaky,Bennett Salvatore,Scott Twardoski
1130,2015-04-03,LAL,POR,77,107,17,11,Kane Fitzgerald,Karl Lane,Jason Phillips
1131,2015-04-03,MEM,OKC,100,92,28,26,Pat Fraher,Monty McCutchen,Kevin Scott
1132,2015-04-03,MIN,ORL,84,97,32,17,Courtney Kirkland,Ken Mauer,Ben Taylor
1133,2015-04-03,SAC,NOP,95,101,25,28,Tony Brothers,Justin Van Duyne,Sean Wright
1134,2015-04-03,SAS,DEN,123,93,17,11,Nick Buchert,Bill Spooner,Gary Zielinski
1135,2015-04-03,WAS,NYK,101,87,12,20,Dan Crawford,Eric Dalen,John Goble
1136,2015-04-04,ATL,BRK,131,99,19,17,Courtney Kirkland,Derrick Stafford,Dedric Taylor
1137,2015-04-04,CHO,PHI,92,91,23,33,Bennie Adams,Ron Garretson,Marat Kogut
1138,2015-04-04,DAL,GSW,110,123,54,32,James Capers,Sean Corbin,Kevin Scott
1139,2015-04-04,DEN,LAC,92,107,31,42,Bill Kennedy,Michael Smith,James Williams
1140,2015-04-04,DET,MIA,99,98,23,26,Matt Boland,Brian Forte,Scott Foster
1141,2015-04-04,MEM,WAS,83,92,18,10,Curtis Blair,Tony Brown,Zach Zarba
1142,2015-04-04,MIL,ORL,90,97,13,13,John Goble,Leroy Richardson,Haywoode Workman
1143,2015-04-04,PHO,UTA,87,85,29,24,Mark Ayotte,Tony Brothers,J.T. Orr
1144,2015-04-04,POR,NOP,99,90,23,10,Kevin Cutler,Marc Davis,Leon Wood
1145,2015-04-04,TOR,BOS,116,117,38,22,Brent Barnaky,Scott Wall,Tom Washington
1146,2015-04-05,CLE,CHI,99,94,22,21,Dan Crawford,David Jones,Eli Roe
1147,2015-04-05,IND,MIA,112,89,36,19,Lauren Holtkamp,Bill Spooner,Josh Tiven
1148,2015-04-05,LAL,LAC,78,106,22,18,Marc Davis,Justin Van Duyne,Gary Zielinski
1149,2015-04-05,NYK,PHI,101,91,29,8,Joe Crawford,Mark Lindsay,Haywoode Workman
1150,2015-04-05,OKC,HOU,112,115,26,50,Derrick Collins,Eric Lewis,Ken Mauer
1151,2015-04-05,SAC,UTA,95,101,24,18,Kane Fitzgerald,Bill Kennedy,Tre Maddox
1152,2015-04-05,SAS,GSW,107,92,15,10,Mike Callahan,Pat Fraher,Sean Wright
1153,2015-04-06,BRK,POR,106,96,23,9,Bennie Adams,Curtis Blair,Ron Garretson
1154,2015-04-07,ATL,PHO,96,69,14,18,Eric Lewis,Bill Spooner,Haywoode Workman
