GameID,Date,Hometeam,Awayteam,Homescore,Awayscore,HFTA,AFTA,Ref,Ref,Ref
286,2014-12-05,UTA,ORL,93,98,21,20,Dan Crawford,Courtney Kirkland,Kevin Scott
287,2014-12-05,WAS,DEN,119,89,27,30,Mark Ayotte,Ken Mauer,Gediminas Petraitis
288,2014-12-06,CHI,GSW,102,112,27,25,Brent Barnaky,Karl Lane,Zach Zarba
289,2014-12-06,DET,PHI,101,108,35,30,Tony Brothers,Derrick Collins,Lauren Holtkamp
290,2014-12-06,HOU,PHO,100,95,31,26,David Guthrie,Tre Maddox,Jason Phillips
291,2014-12-06,LAC,NOP,120,100,24,25,Marat Kogut,Monty McCutchen,Josh Tiven
292,2014-12-06,SAC,ORL,96,105,28,14,Mark Lindsay,Ben Taylor,Tom Washington
293,2014-12-06,SAS,MIN,123,101,25,32,Eli Roe,Bill Spooner,Scott Wall
294,2014-12-07,ATL,DEN,96,84,19,13,Kevin Cutler,Pat Fraher,Derrick Stafford
295,2014-12-07,BOS,WAS,101,93,26,21,Sean Corbin,Leroy Richardson,Haywoode Workman
296,2014-12-07,DAL,MIL,125,102,19,17,Scott Foster,David Jones,Kevin Scott
297,2014-12-07,DET,OKC,94,96,28,17,Bennie Adams,Ron Garretson,Derek Richardson
298,2014-12-07,LAL,NOP,87,104,15,15,Dan Crawford,John Goble,Courtney Kirkland
299,2014-12-07,MEM,MIA,103,87,11,8,Steve Anderson,Joe Crawford,Eric Lewis
300,2014-12-07,NYK,POR,99,103,14,29,Brian Forte,Bill Kennedy,Scott Twardoski
301,2014-12-08,BRK,CLE,88,110,19,22,Brent Barnaky,Derrick Collins,Ken Mauer
302,2014-12-08,IND,ATL,92,108,17,27,Mike Callahan,Tre Maddox,Sean Wright
303,2014-12-08,LAC,PHO,121,120,30,20,Mark Lindsay,Ben Taylor,Tom Washington
304,2014-12-08,MIN,GSW,86,102,29,14,Steve Anderson,Joe Crawford,David Guthrie
305,2014-12-08,SAC,UTA,101,92,36,37,John Goble,Justin Van Duyne,Gary Zielinski
306,2014-12-08,TOR,DEN,112,107,29,15,Brian Forte,Bill Kennedy,Scott Twardoski
307,2014-12-08,WAS,BOS,133,132,34,32,Curtis Blair,Bill Spooner,Scott Wall
308,2014-12-09,CLE,TOR,105,101,21,10,Bennie Adams,Ron Garretson,Derek Richardson
309,2014-12-09,DET,POR,86,98,16,8,Kane Fitzgerald,David Jones,Dedric Taylor
310,2014-12-09,LAL,SAC,98,95,25,37,Marat Kogut,Monty McCutchen,Josh Tiven
311,2014-12-09,MEM,DAL,114,105,29,14,Tony Brown,Marc Davis,James Williams
312,2014-12-09,NOP,NYK,104,93,26,13,Sean Corbin,Mitchell Ervin,Derrick Stafford
313,2014-12-09,OKC,MIL,114,101,34,35,Matt Boland,James Capers,Leroy Richardson
314,2014-12-09,PHO,MIA,97,103,9,12,Dan Crawford,Courtney Kirkland,J.T. Orr
315,2014-12-09,UTA,SAS,100,96,22,23,Mark Lindsay,Ben Taylor,Tom Washington
316,2014-12-10,ATL,PHI,95,79,13,22,Gediminas Petraitis,Michael Smith,Bill Spooner
317,2014-12-10,CHI,BRK,105,80,32,24,Brian Forte,Bill Kennedy,Scott Twardoski
318,2014-12-10,CHO,BOS,96,87,29,10,Scott Foster,David Guthrie,Derek Richardson
319,2014-12-10,DAL,NOP,112,107,17,24,Matt Boland,Leroy Richardson,Zach Zarba
320,2014-12-10,DEN,MIA,102,82,27,21,Marat Kogut,Monty McCutchen,Josh Tiven
321,2014-12-10,GSW,HOU,105,93,20,15,Mike Callahan,John Goble,Lauren Holtkamp
322,2014-12-10,IND,LAC,96,103,22,14,Ken Mauer,Scott Wall,Haywoode Workman
323,2014-12-10,MIN,POR,90,82,33,12,Pat Fraher,Ron Garretson,Tre Maddox
324,2014-12-10,ORL,WAS,89,91,9,9,Nick Buchert,Jason Phillips,C.J. Washington
325,2014-12-10,SAS,NYK,109,95,30,17,Tony Brothers,Kevin Scott,Sean Wright
326,2014-12-11,OKC,CLE,103,94,22,30,Joe Crawford,Eli Roe,Leon Wood
327,2014-12-11,SAC,HOU,109,113,34,31,Dan Crawford,Kevin Cutler,Courtney Kirkland
328,2014-12-12,ATL,ORL,87,81,27,16,James Capers,Mitchell Ervin,Eric Lewis
329,2014-12-12,BOS,NYK,95,101,18,18,Derrick Collins,Ed Malloy,Dedric Taylor
330,2014-12-12,BRK,PHI,88,70,17,20,Marc Davis,Leroy Richardson,C.J. Washington
331,2014-12-12,CHI,POR,115,106,28,11,Ken Mauer,J.T. Orr,Scott Wall
332,2014-12-12,MEM,CHO,113,107,38,27,Pat Fraher,Jason Phillips,Haywoode Workman
333,2014-12-12,MIN,OKC,92,111,29,20,Nick Buchert,John Goble,Brett Nansel
334,2014-12-12,NOP,CLE,119,114,25,23,Kevin Scott,Bill Spooner,James Williams
335,2014-12-12,PHO,DET,103,105,19,27,Bill Kennedy,Tre Maddox,Josh Tiven
336,2014-12-12,SAS,LAL,110,112,21,15,Bennie Adams,Curtis Blair,Scott Foster
337,2014-12-12,TOR,IND,106,94,22,23,Sean Corbin,Karl Lane,Mark Lindsay
338,2014-12-12,UTA,MIA,95,100,22,31,Mike Callahan,Kane Fitzgerald,Lauren Holtkamp
339,2014-12-12,WAS,LAC,104,96,21,31,Steve Anderson,Brian Forte,Michael Smith
340,2014-12-13,CHO,BRK,87,114,27,20,Nick Buchert,Justin Van Duyne,Zach Zarba
341,2014-12-13,DAL,GSW,98,105,30,27,Brent Barnaky,Ben Taylor,Tom Washington
342,2014-12-13,HOU,DEN,108,96,34,26,Kevin Scott,Leon Wood,Sean Wright
343,2014-12-13,IND,POR,85,95,16,12,Steve Anderson,Matt Boland,Joe Crawford
344,2014-12-13,MIL,LAC,111,106,24,19,David Jones,J.T. Orr,Gary Zielinski
345,2014-12-13,ORL,ATL,100,99,21,24,Mark Ayotte,Marat Kogut,Monty McCutchen
346,2014-12-13,PHI,MEM,115,120,34,27,Tony Brothers,Derrick Collins,Dedric Taylor
347,2014-12-13,SAC,DET,90,95,19,23,David Guthrie,Eli Roe,Derrick Stafford
348,2014-12-14,DEN,SAS,91,99,21,35,Mike Callahan,Kane Fitzgerald,Lauren Holtkamp
349,2014-12-14,MIA,CHI,75,93,18,21,Scott Foster,Pat Fraher,Haywoode Workman
350,2014-12-14,MIN,LAL,94,100,20,34,Brent Barnaky,Matt Boland,Marc Davis
351,2014-12-14,NOP,GSW,122,128,25,35,Courtney Kirkland,Jason Phillips,C.J. Washington
352,2014-12-14,NYK,TOR,90,95,28,18,Tyler Ford,Leroy Richardson,Michael Smith
353,2014-12-14,OKC,PHO,112,88,34,18,Curtis Blair,Ken Mauer,Scott Wall
354,2014-12-14,WAS,UTA,93,84,12,28,Sean Corbin,Dan Crawford,James Williams
355,2014-12-15,ATL,CHI,93,86,17,14,Nick Buchert,Ron Garretson,Justin Van Duyne
356,2014-12-15,CLE,CHO,97,88,17,14,Steve Anderson,Mark Ayotte,Marc Davis
357,2014-12-15,IND,LAL,110,91,27,29,James Capers,David Jones,J.T. Orr
358,2014-12-15,LAC,DET,113,91,20,22,Bennie Adams,Ed Malloy,Derek Richardson
359,2014-12-15,PHI,BOS,87,105,21,35,Tom Washington,Leon Wood,Sean Wright
360,2014-12-15,PHO,MIL,94,96,27,22,David Guthrie,Eli Roe,Derrick Stafford
361,2014-12-15,POR,SAS,108,95,22,22,Karl Lane,Eric Lewis,Zach Zarba
362,2014-12-15,TOR,ORL,95,82,15,8,Tony Brothers,Dedric Taylor,Gary Zielinski
363,2014-12-16,BRK,MIA,91,95,32,26,Tony Brothers,Sean Corbin,Scott Twardoski
364,2014-12-16,MEM,GSW,105,98,19,12,Matt Boland,Brian Forte,Scott Foster
365,2014-12-16,NOP,UTA,119,111,18,19,Tony Brown,Tyler Ford,Ken Mauer
366,2014-12-16,NYK,DAL,87,107,10,8,Dan Crawford,Pat Fraher,Haywoode Workman
367,2014-12-16,SAC,OKC,92,104,17,24,Mike Callahan,Derrick Collins,Lauren Holtkamp
368,2014-12-16,WAS,MIN,109,95,18,35,Monty McCutchen,Leroy Richardson,Kevin Scott
369,2014-12-17,BOS,ORL,109,92,18,15,Nick Buchert,Marc Davis,Josh Tiven
370,2014-12-17,CHO,PHO,106,111,22,21,David Jones,Bill Spooner,Scott Twardoski
371,2014-12-17,CLE,ATL,98,127,21,16,Kevin Cutler,Bill Kennedy,Gary Zielinski
372,2014-12-17,DEN,HOU,111,115,23,48,Joe Crawford,Eric Lewis,James Williams
373,2014-12-17,DET,DAL,106,117,19,35,Jason Phillips,Michael Smith,Leon Wood
374,2014-12-17,LAC,IND,102,100,45,23,David Guthrie,Eli Roe,Derrick Stafford
375,2014-12-17,MIA,UTA,87,105,40,24,Ben Taylor,Scott Wall,Tom Washington
376,2014-12-17,POR,MIL,104,97,29,22,Derrick Collins,Kane Fitzgerald,Ed Malloy
377,2014-12-17,SAS,MEM,116,117,27,14,Ron Garretson,Mark Lindsay,Justin Van Duyne
378,2014-12-17,TOR,BRK,105,89,19,22,Mark Ayotte,James Capers,J.T. Orr
379,2014-12-18,CHI,NYK,103,97,30,19,Curtis Blair,Tony Brown,Monty McCutchen
380,2014-12-18,GSW,OKC,114,109,10,24,Kane Fitzgerald,Ed Malloy,Derek Richardson
381,2014-12-18,HOU,NOP,90,99,23,22,Ron Garretson,Mark Lindsay,Justin Van Duyne
382,2014-12-18,SAC,MIL,107,108,33,27,Bennie Adams,Karl Lane,Zach Zarba
383,2014-12-19,BOS,MIN,114,98,14,16,Brian Forte,John Goble,Marat Kogut
384,2014-12-19,CLE,BRK,95,91,29,12,Monty McCutchen,Dedric Taylor,Sean Wright
385,2014-12-19,DEN,LAC,109,106,30,33,Steve Anderson,Karl Lane,Zach Zarba
386,2014-12-19,DET,TOR,100,110,15,24,Sean Corbin,Dan Crawford,Violet Palmer
387,2014-12-19,LAL,OKC,103,104,15,29,Joe Crawford,Eric Lewis,James Williams
388,2014-12-19,MEM,CHI,97,103,24,33,Mark Ayotte,Michael Smith,Scott Twardoski
389,2014-12-19,MIA,WAS,103,105,19,33,Tre Maddox,Ken Mauer,Josh Tiven
390,2014-12-19,ORL,UTA,94,101,12,24,Kevin Cutler,Bill Spooner,Leon Wood
391,2014-12-19,PHI,CHO,91,109,17,17,Bill Kennedy,Courtney Kirkland,J.T. Orr
392,2014-12-19,SAS,POR,119,129,26,23,Brent Barnaky,Jason Phillips,Gary Zielinski
393,2014-12-20,CHO,UTA,104,86,16,15,Pat Fraher,John Goble,Haywoode Workman
394,2014-12-20,DAL,SAS,99,93,20,26,Derrick Collins,Marc Davis,Josh Tiven
395,2014-12-20,DEN,IND,76,73,19,17,Matt Boland,Scott Foster,Leroy Richardson
396,2014-12-20,HOU,ATL,97,104,18,24,Curtis Blair,Tony Brothers,Tony Brown
397,2014-12-20,LAC,MIL,106,102,27,15,Joe Crawford,Eric Lewis,James Williams
398,2014-12-20,NOP,POR,88,114,28,15,James Capers,Derek Richardson,Scott Wall
399,2014-12-20,NYK,PHO,90,99,16,23,Nick Buchert,Mike Callahan,Lauren Holtkamp
400,2014-12-21,BRK,DET,110,105,29,26,Brian Forte,Ed Malloy,Kevin Scott
401,2014-12-21,CLE,MEM,105,91,10,15,Sean Corbin,Violet Palmer,Jason Phillips
402,2014-12-21,MIA,BOS,100,84,26,15,Kevin Cutler,Kane Fitzgerald,Bill Spooner
403,2014-12-21,MIN,IND,96,100,24,14,Bennie Adams,Gediminas Petraitis,Michael Smith
404,2014-12-21,OKC,NOP,99,101,24,10,Steve Anderson,Marc Davis,David Jones
405,2014-12-21,ORL,PHI,88,96,20,25,Mark Lindsay,Tre Maddox,Derrick Stafford
406,2014-12-21,SAC,LAL,108,101,36,30,Mark Ayotte,Ron Garretson,Scott Twardoski
407,2014-12-21,TOR,NYK,118,108,27,26,David Guthrie,Marat Kogut,Tom Washington
408,2014-12-21,WAS,PHO,92,104,29,25,Bill Kennedy,Ben Taylor,Leon Wood
409,2014-12-22,CHI,TOR,129,120,47,32,Mike Callahan,Courtney Kirkland,Derek Richardson
410,2014-12-22,CHO,DEN,110,82,24,24,Lauren Holtkamp,Monty McCutchen,Sean Wright
411,2014-12-22,DAL,ATL,102,105,20,27,John Goble,Eric Lewis,Eli Roe
412,2014-12-22,GSW,SAC,128,108,24,21,Matt Boland,Scott Foster,Leroy Richardson
413,2014-12-22,HOU,POR,110,95,20,18,Karl Lane,Josh Tiven,Zach Zarba
414,2014-12-22,MEM,UTA,91,97,9,27,Brent Barnaky,Tony Brothers,Dedric Taylor
415,2014-12-22,SAS,LAC,125,118,22,29,James Capers,Pat Fraher,Haywoode Workman
416,2014-12-23,ATL,LAC,107,104,35,28,Kane Fitzgerald,Tre Maddox,Derrick Stafford
417,2014-12-23,BRK,DEN,102,96,14,22,Nick Buchert,Bill Kennedy,James Williams
418,2014-12-23,CLE,MIN,125,104,31,29,Courtney Kirkland,Ben Taylor,Tom Washington
419,2014-12-23,IND,NOP,96,84,18,19,Curtis Blair,Brian Forte,Jason Phillips
420,2014-12-23,LAL,GSW,115,105,17,17,Violet Palmer,Bill Spooner,Gary Zielinski
421,2014-12-23,MIA,PHI,87,91,18,27,Brent Barnaky,David Jones,Eli Roe
422,2014-12-23,MIL,CHO,101,108,20,36,Derrick Collins,Ed Malloy,Derek Richardson
423,2014-12-23,OKC,POR,111,115,15,24,Sean Corbin,David Guthrie,Haywoode Workman
424,2014-12-23,ORL,BOS,100,95,23,29,Dan Crawford,Lauren Holtkamp,Kevin Scott
425,2014-12-23,PHO,DAL,124,115,32,29,Matt Boland,Scott Foster,Leroy Richardson
426,2014-12-23,WAS,CHI,91,99,16,24,Bennie Adams,Marc Davis,Marat Kogut
427,2014-12-25,CHI,LAL,113,93,25,21,Nick Buchert,James Capers,Pat Fraher
428,2014-12-25,LAC,GSW,100,86,31,22,Mark Ayotte,Tony Brothers,Sean Wright
429,2014-12-25,MIA,CLE,101,91,17,33,John Goble,Monty McCutchen,Kevin Scott
430,2014-12-25,NYK,WAS,91,102,19,10,Kane Fitzgerald,Mark Lindsay,Zach Zarba
431,2014-12-25,SAS,OKC,106,114,21,38,Dan Crawford,Karl Lane,Michael Smith
432,2014-12-26,ATL,MIL,77,107,14,23,Bennie Adams,Bill Spooner,Haywoode Workman
433,2014-12-26,BOS,BRK,107,109,11,28,Matt Boland,Scott Foster,Eric Lewis
434,2014-12-26,DAL,LAL,102,98,24,20,Sean Corbin,David Guthrie,Karl Lane
435,2014-12-26,DEN,MIN,106,102,32,24,David Jones,J.T. Orr,Leon Wood
436,2014-12-26,DET,IND,119,109,29,22,Kevin Cutler,Courtney Kirkland,Tom Washington
437,2014-12-26,MEM,HOU,111,117,23,28,Kane Fitzgerald,John Goble,James Williams
438,2014-12-26,NOP,SAS,97,90,24,14,Derrick Collins,Ed Malloy,Eli Roe
439,2014-12-26,OKC,CHO,98,75,21,26,Brent Barnaky,Derrick Stafford,Scott Twardoski
440,2014-12-26,ORL,CLE,89,98,12,26,Mike Callahan,Gediminas Petraitis,Leroy Richardson
441,2014-12-26,POR,PHI,114,93,14,33,Ron Garretson,Violet Palmer,Gary Zielinski
442,2014-12-26,SAC,PHO,106,115,24,12,Steve Anderson,Marc Davis,Brian Forte
443,2014-12-27,BRK,IND,85,110,27,18,Pat Fraher,Marat Kogut,Monty McCutchen
444,2014-12-27,CHI,NOP,107,100,22,16,Brent Barnaky,Kevin Cutler,Scott Foster
445,2014-12-27,CHO,ORL,94,102,18,24,Eric Lewis,Ben Taylor,Tom Washington
446,2014-12-27,GSW,MIN,110,97,21,36,Mark Lindsay,Jason Phillips,Dedric Taylor
447,2014-12-27,LAC,TOR,98,110,15,19,Bill Kennedy,Josh Tiven,Justin Van Duyne
448,2014-12-27,MIA,MEM,95,103,21,37,Nick Buchert,Leroy Richardson,Michael Smith
449,2014-12-27,MIL,ATL,85,90,14,19,Dan Crawford,Lauren Holtkamp,Kevin Scott
450,2014-12-27,SAC,NYK,135,129,33,32,Curtis Blair,Tony Brothers,Sean Wright
451,2014-12-27,UTA,PHI,88,71,28,28,Steve Anderson,Marc Davis,Brian Forte
452,2014-12-27,WAS,BOS,101,88,10,24,James Capers,Mitchell Ervin,Tre Maddox
453,2014-12-28,CLE,DET,80,103,17,9,David Guthrie,Bill Spooner,C.J. Washington
454,2014-12-28,DAL,OKC,112,107,28,21,Ed Malloy,James Williams,Gary Zielinski
455,2014-12-28,DEN,TOR,102,116,34,32,Mark Ayotte,Curtis Blair,Tony Brothers
456,2014-12-28,LAL,PHO,107,116,20,24,Mark Lindsay,Jason Phillips,Dedric Taylor
457,2014-12-28,POR,NYK,101,79,12,15,David Jones,J.T. Orr,Josh Tiven
458,2014-12-28,SAS,HOU,110,106,24,31,Sean Corbin,Scott Twardoski,Zach Zarba
459,2014-12-29,BRK,SAC,107,99,39,20,Kane Fitzgerald,Tre Maddox,Michael Smith
460,2014-12-29,CHO,MIL,94,104,26,21,Kevin Cutler,Scott Foster,Leon Wood
461,2014-12-29,HOU,WAS,103,104,23,28,Pat Fraher,Marat Kogut,Monty McCutchen
462,2014-12-29,IND,CHI,90,92,21,33,Derrick Collins,Dan Crawford,Lauren Holtkamp
463,2014-12-29,LAC,UTA,101,97,22,22,Ron Garretson,Courtney Kirkland,J.T. Orr
464,2014-12-29,MIA,ORL,101,102,40,13,Tony Brown,James Capers,Karl Lane
465,2014-12-30,ATL,CLE,109,101,26,21,Derrick Collins,Sean Corbin,Karl Lane
466,2014-12-30,CHI,BRK,82,96,15,21,David Guthrie,Eli Roe,Bill Spooner
467,2014-12-30,DAL,WAS,114,87,29,27,Mark Ayotte,Justin Van Duyne,Tom Washington
468,2014-12-30,DEN,LAL,103,111,27,26,Ed Malloy,Ben Taylor,Josh Tiven
469,2014-12-30,GSW,PHI,126,86,27,23,Curtis Blair,David Jones,Courtney Kirkland
470,2014-12-30,MEM,SAS,95,87,22,17,Marat Kogut,Monty McCutchen,Kevin Scott
471,2014-12-30,NOP,PHO,110,106,29,19,Matt Boland,John Goble,Gary Zielinski
472,2014-12-30,ORL,DET,86,109,10,29,Nick Buchert,Haywoode Workman,Zach Zarba
473,2014-12-30,POR,TOR,102,97,18,15,Steve Anderson,Marc Davis,Brian Forte
474,2014-12-30,UTA,MIN,100,94,22,14,Bill Kennedy,Brett Nansel,Sean Wright
475,2014-12-31,BOS,SAC,106,84,15,28,Tony Brown,Dan Crawford,Leon Wood
476,2014-12-31,CLE,MIL,80,96,16,10,Brent Barnaky,Joe Crawford,Eli Roe
477,2014-12-31,HOU,CHO,102,83,14,26,Matt Boland,Nick Buchert,Michael Smith
478,2014-12-31,IND,MIA,106,95,30,18,Eric Lewis,Tre Maddox,Ken Mauer
479,2014-12-31,LAC,NYK,99,78,20,15,Mark Lindsay,Jason Phillips,Dedric Taylor
480,2014-12-31,OKC,PHO,137,134,49,35,Mark Ayotte,James Capers,Justin Van Duyne
481,2014-12-31,SAS,NOP,95,93,18,20,Tony Brothers,Scott Wall,James Williams
482,2015-01-01,CHI,DEN,106,101,25,27,Steve Anderson,Joe Crawford,Eric Lewis
483,2015-01-01,MIN,SAC,107,110,22,29,Brent Barnaky,Kevin Scott,Bill Spooner
484,2015-01-02,BOS,DAL,101,119,19,17,James Capers,Karl Lane,Sean Wright
485,2015-01-02,CHO,CLE,87,91,26,30,Tony Brown,Tyler Ford,Ken Mauer
486,2015-01-02,GSW,TOR,126,105,20,20,John Goble,Ben Taylor,Gary Zielinski
487,2015-01-02,LAL,MEM,106,109,19,31,Courtney Kirkland,Justin Van Duyne,Tom Washington
488,2015-01-02,MIL,IND,91,94,10,20,Marc Davis,Pat Fraher,J.T. Orr
489,2015-01-02,NOP,HOU,111,83,20,11,David Jones,Josh Tiven,Haywoode Workman
490,2015-01-02,NYK,DET,81,97,14,14,Ron Garretson,Gediminas Petraitis,Leon Wood
491,2015-01-02,OKC,WAS,109,102,19,15,Bill Kennedy,Eli Roe,Michael Smith
492,2015-01-02,ORL,BRK,98,100,20,18,Curtis Blair,Tony Brothers,Sean Corbin
493,2015-01-02,PHO,PHI,112,96,16,25,Derek Richardson,Scott Wall,Zach Zarba
494,2015-01-02,UTA,ATL,92,98,24,30,Kane Fitzgerald,Ed Malloy,Scott Twardoski
495,2015-01-03,CHI,BOS,109,104,40,11,Matt Boland,Mark Lindsay,Jason Phillips
496,2015-01-03,DEN,MEM,114,85,31,13,Kevin Cutler,Kane Fitzgerald,Bill Spooner
497,2015-01-03,HOU,MIA,115,79,28,25,Curtis Blair,Bill Kennedy,Kevin Scott
498,2015-01-03,LAC,PHI,127,91,26,26,David Guthrie,Tre Maddox,Ed Malloy
499,2015-01-03,MIN,UTA,89,101,18,21,Derrick Collins,Dan Crawford,James Williams
500,2015-01-03,ORL,CHO,90,98,21,32,Brian Forte,Marat Kogut,Monty McCutchen
501,2015-01-03,POR,ATL,107,115,12,31,Mark Ayotte,John Goble,Ben Taylor
502,2015-01-03,SAS,WAS,101,92,18,13,Nick Buchert,Joe Crawford,Josh Tiven
503,2015-01-04,CLE,DAL,90,109,17,11,Pat Fraher,Ron Garretson,J.T. Orr
504,2015-01-04,DET,SAC,114,95,16,36,Matt Boland,David Jones,Eric Lewis
505,2015-01-04,LAL,IND,88,87,30,18,Derek Richardson,Scott Wall,Zach Zarba
506,2015-01-04,MIA,BRK,88,84,28,13,Tyler Ford,Scott Foster,Sean Wright
507,2015-01-04,NYK,MIL,82,95,14,27,Tony Brown,Mitchell Ervin,Ken Mauer
508,2015-01-04,PHO,TOR,125,109,28,29,Courtney Kirkland,Scott Twardoski,Tom Washington
509,2015-01-05,BOS,CHO,95,104,23,23,Brent Barnaky,Tony Brothers,J.T. Orr
510,2015-01-05,BRK,DAL,88,96,23,19,Marc Davis,Mitchell Ervin,Eric Lewis
511,2015-01-05,CHI,HOU,114,105,30,5,Karl Lane,Ed Malloy,Leon Wood
512,2015-01-05,GSW,OKC,117,91,32,34,Derrick Collins,Kevin Cutler,Tom Washington
513,2015-01-05,LAC,ATL,98,107,33,33,Derek Richardson,Zach Zarba,Gary Zielinski
514,2015-01-05,MEM,NYK,105,83,19,13,Steve Anderson,Nick Buchert,Scott Foster
515,2015-01-05,MIN,DEN,101,110,18,16,James Capers,Brian Forte,Lauren Holtkamp
516,2015-01-05,NOP,WAS,85,92,17,17,Sean Corbin,Kevin Scott,Dedric Taylor
517,2015-01-05,PHI,CLE,95,92,15,22,Bill Kennedy,Mark Lindsay,Gediminas Petraitis
518,2015-01-05,POR,LAL,98,94,24,20,Dan Crawford,David Guthrie,Haywoode Workman
519,2015-01-05,UTA,IND,101,105,34,30,Mark Ayotte,John Goble,Justin Van Duyne
520,2015-01-06,MIL,PHO,96,102,22,27,Eric Dalen,Ron Garretson,Josh Tiven
521,2015-01-06,SAS,DET,104,105,34,28,Kane Fitzgerald,Bennett Salvatore,Dedric Taylor
522,2015-01-07,ATL,MEM,96,86,23,11,Marc Davis,Tyler Ford,Josh Tiven
523,2015-01-07,BRK,BOS,81,89,26,17,Mike Callahan,Courtney Kirkland,James Williams
524,2015-01-07,CHI,UTA,77,97,20,24,Tony Brothers,Sean Corbin,J.T. Orr
525,2015-01-07,CHO,NOP,98,94,26,24,Mitchell Ervin,Kane Fitzgerald,Bill Kennedy
526,2015-01-07,CLE,HOU,93,105,19,24,Steve Anderson,James Capers,Brian Forte
527,2015-01-07,DAL,DET,95,108,18,14,Nick Buchert,Tre Maddox,Ken Mauer
528,2015-01-07,DEN,ORL,93,90,26,16,Violet Palmer,Tom Washington,Gary Zielinski
529,2015-01-07,GSW,IND,117,102,20,23,Tony Brown,Eli Roe,Derrick Stafford
530,2015-01-07,LAC,LAL,114,89,30,17,Bennie Adams,Bill Spooner,Scott Twardoski
531,2015-01-07,MIN,PHO,111,113,19,19,Marat Kogut,Michael Smith,Sean Wright
532,2015-01-07,PHI,MIL,77,97,29,11,Curtis Blair,Matt Boland,Scott Foster
533,2015-01-07,SAC,OKC,104,83,28,23,Dan Crawford,David Guthrie,Haywoode Workman
534,2015-01-07,WAS,NYK,101,91,21,16,Brent Barnaky,David Jones,Ben Taylor
535,2015-01-08,NYK,HOU,96,120,21,32,Tony Brothers,Eric Lewis,Scott Wall
536,2015-01-08,POR,MIA,99,83,15,30,Derrick Collins,Joe Crawford,Leroy Richardson
537,2015-01-08,TOR,CHO,95,103,25,22,John Goble,Mark Lindsay,Kevin Scott
538,2015-01-09,BRK,PHI,88,90,27,17,James Capers,Brian Forte,Ben Taylor
539,2015-01-09,DET,ATL,103,106,18,24,Mark Ayotte,Bill Kennedy,James Williams
540,2015-01-09,GSW,CLE,112,94,17,23,Dan Crawford,David Guthrie,Haywoode Workman
541,2015-01-09,IND,BOS,107,103,34,16,Sean Corbin,Kevin Cutler,Ed Malloy
542,2015-01-09,LAL,ORL,101,84,31,23,Mike Callahan,Lauren Holtkamp,Michael Smith
543,2015-01-09,MIL,MIN,98,84,10,17,Mark Lindsay,Bennett Salvatore,Justin Van Duyne
544,2015-01-09,NOP,MEM,106,95,26,22,Pat Fraher,Tre Maddox,Sean Wright
545,2015-01-09,OKC,UTA,99,94,9,22,Ron Garretson,Violet Palmer,Gary Zielinski
546,2015-01-09,SAC,DEN,108,118,24,28,Tony Brown,Eli Roe,Derrick Stafford
547,2015-01-09,SAS,PHO,100,95,18,21,Brent Barnaky,Ken Mauer,J.T. Orr
548,2015-01-09,WAS,CHI,102,86,19,19,Matt Boland,Courtney Kirkland,Zach Zarba
549,2015-01-10,CHI,MIL,95,87,24,16,Mark Ayotte,Marc Davis,Scott Twardoski
550,2015-01-10,DET,BRK,98,93,26,10,Bennie Adams,John Goble,Justin Van Duyne
551,2015-01-10,HOU,UTA,97,82,21,21,Brent Barnaky,David Jones,Dedric Taylor
552,2015-01-10,LAC,DAL,120,100,21,17,Derrick Collins,Joe Crawford,Leroy Richardson
553,2015-01-10,MIN,SAS,93,108,26,20,Kevin Cutler,Courtney Kirkland,Ed Malloy
554,2015-01-10,NYK,CHO,82,110,9,33,Marat Kogut,Bill Spooner,Josh Tiven
555,2015-01-10,PHI,IND,93,92,25,42,Tony Brothers,Kevin Scott,Scott Wall
556,2015-01-10,POR,ORL,103,92,26,20,Scott Foster,Karl Lane,Leon Wood
557,2015-01-10,TOR,BOS,109,96,19,20,Bill Kennedy,Derek Richardson,Zach Zarba
558,2015-01-11,ATL,WAS,120,89,24,15,Eric Dalen,Pat Fraher,Ken Mauer
559,2015-01-11,LAC,MIA,90,104,18,24,Mike Callahan,Lauren Holtkamp,Michael Smith
560,2015-01-11,LAL,POR,94,106,19,17,Tony Brown,Eli Roe,Derrick Stafford
561,2015-01-11,MEM,PHO,122,110,24,23,Sean Corbin,Violet Palmer,Bennett Salvatore
562,2015-01-11,SAC,CLE,103,84,17,12,Derrick Collins,Ron Garretson,Leroy Richardson
563,2015-01-12,BOS,NOP,108,100,31,37,Steve Anderson,Mark Ayotte,Bill Spooner
564,2015-01-12,BRK,HOU,99,113,18,20,David Guthrie,Marat Kogut,Tom Washington
565,2015-01-12,CHI,ORL,114,121,33,29,Bennie Adams,Dan Crawford,Justin Van Duyne
566,2015-01-12,TOR,DET,111,114,14,31,Marc Davis,Ben Taylor,Scott Wall
567,2015-01-13,IND,MIN,101,110,30,19,Marc Davis,Kane Fitzgerald,Tyler Ford
568,2015-01-13,LAL,MIA,75,78,18,15,Nick Buchert,Ed Malloy,J.T. Orr
569,2015-01-13,PHI,ATL,87,105,25,16,Mitchell Ervin,Courtney Kirkland,Bennett Salvatore
570,2015-01-13,PHO,CLE,107,100,27,20,Scott Foster,Karl Lane,Eric Lewis
